private_name	public_name	kind	private_source_path	public_source_path	private_type_sha256	public_type_sha256	namespace_normalized_type_sha256	type_identity_after_namespace_normalization	axiom_footprint	private_value_sha256	public_value_sha256	namespace_normalized_value_sha256	proof_body_changed_beyond_namespace_elaboration
Someone.Agent.id	Continuity.Admission.Agent.id	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	5c5efbcf1b0b9e3b220698f3708ed9c1c68e87ae137c2ce940dea38787c4ae35	50259c7196786ea40970219507940a9d178a89b883764db3c79d3bfeaafb9886	eb2b08de94df45cafbc8f5d28525881a6c68d76e474480339bb93a70da6cce12	true	AXIOM-FREE	61fd8e25675883094b8433fd5b02d54abb10f3d34a0503bb57f3cda9343c9f79	1143a0e6c96f801a233fd165c13f8a4d83c264f1f3d3c0f82bb5cd91bbe5360e	4766ec543e49011462ea0e9f983ce931459153f1b866cd3a67601574d49a8baf	false
Someone.Agent.mk	Continuity.Admission.Agent.mk	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	4364991fc032f385db4a834649adb3f3cd2ff6d985b9f49af4fd5ba2a789f57f	3de29392030e15a965cf224257cde2a28a3e0bdf2918a1ddc5f0c572db91c45f	3f9a609b70f6c71a73c019e66efc462756fc84922fb053a6522a15c7e49398d6	true	AXIOM-FREE	-	-	-	false
Someone.Agent.mk._flat_ctor	Continuity.Admission.Agent.mk._flat_ctor	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	4364991fc032f385db4a834649adb3f3cd2ff6d985b9f49af4fd5ba2a789f57f	3de29392030e15a965cf224257cde2a28a3e0bdf2918a1ddc5f0c572db91c45f	3f9a609b70f6c71a73c019e66efc462756fc84922fb053a6522a15c7e49398d6	true	AXIOM-FREE	317ca1696d13dd5423bdc0da1def318b69eab2e475bff7583409f178a19603ca	148841521c2af8d105ecbf3f55372cbd2b4fe8e8cce72cbc0553af71944d3bcf	579b921bb147dc5ea61f6adcba944bfd390ee738e07891224018329322bdf06f	false
Someone.Agent.mk.inj	Continuity.Admission.Agent.mk.inj	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	224a2f370b567264c8cc6cf85bfa1c32741897558800f5fa5468615864e1506e	b656e399b8687473bc2e9a253b66671c88aa3f829a04947a01992a5fb71035b3	148c480c6e590cc2e2fbc00cd2dc6d597d3a17302b216493233498327881a1eb	true	AXIOM-FREE	99deecaa73badde6b3c1b321f7815c0b52578043d67ec36c18b9e697d68d9cf2	b3adaf89f5db253e7ea0ffad74548ff82078da8aff4196d034d0f5a27c731958	edbaad7484e1b70a11bdf6ca51ced75a8579b4d9c84c73da0da2ad75a110939a	false
Someone.Agent.mk.injEq	Continuity.Admission.Agent.mk.injEq	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	8acc85ede1ce7893269f0b24970891efe1bbd72385e04d43ed04b840665b2a33	6bcc04bca9f761200df563877a4a0a481dee928bb3359f1f87d1918235baf811	373dfa0117394f778c92af4b55762d5ee622cb550e33d9499e152e10956dfd79	true	[propext]	ba77d22196d32151375d9e994c43ff5248e2e1f44faa9816fdb1f1d0e30fceaf	86ba46c973c005f91a4055a3fba14f2d1abceeea4e97d9ba6e5c4ed039da4c6a	3a1ff5270066c1de59f191413cac0425cf0bd9e5c7a091061430d0c5406da283	false
Someone.Agent.mk.noConfusion	Continuity.Admission.Agent.mk.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	ad0beb87a23c9ee7b76b9cfbd2c2eb778a53720e7f29bd341036e84ab5f1834c	9c67144041d13d018445548fad78a2aacd6d979695eb68d4d27c2fc0f605aa07	047612a5ab25c1e7f95b124634f07940ae5e97854cccde5cb6f10fe5161afc4a	true	AXIOM-FREE	aab23b75135672d9e01bac9358c603852bbef69ae18d3032d62b8861cb168eab	a8747be8c12cc8cfb418fca57ee3b3254ea5465d22f2c736a21bb59ca095fa38	6a509232d4969150f3170d25fccb186fc089741826e7f7a6639d501f7503518f	false
Someone.Agent.mk.sizeOf_spec	Continuity.Admission.Agent.mk.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	34ae42b5a177e4ddc02b1e6457bdd8a3cc099a3f931b9c0a532050a580ccfb0f	097b59b5e2d1df00587bb3bcf010cf5372b562fa43166faaa2ded4111146e8ac	a3ddc671dd0a20bd5830c236416cdf666b2cd44cf86434e5ed7bcd1e29d2ff50	true	AXIOM-FREE	adf3b79a094406823ad866356d8efec8b819fd7b1e28c436559cfd37d9271bf4	5f9955197306413e6c73cc286373379a6d760dded75a4eafcd7606c5a3c57871	e473dde284cf630e6a06e8477b48ff93adeda78c551b777a24972a69e34eb368	false
Someone.Agent.noConfusion	Continuity.Admission.Agent.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	140c0c40c5e19ab53802a41ebca8fa3c1f16a2a344c0b39b8398fe1166cd8800	2b3b3124edfc379acdd652dfcff5e10d66d57985051ce55acff6d37819c55649	0cf6130e9114388844ffb6d3c52eb06e571a8f0c5eb42d81df3e43cd7e6ed2d3	true	AXIOM-FREE	57ec1e9744b3a53d4041b58668b3e6899d91e78b1ec79f75845cd6939a8c99e0	7a367ffdd505ee88a02420d3087e35984428095c96dba16b97da173327673e81	994092b8118bf1fb96608032c65d27ff756a4191c64cbdda6a752ebb0f37f95d	false
Someone.Agent.noConfusionType	Continuity.Admission.Agent.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	c8b372de34c9422a6ae7d7b5a80ec6aeb20ad24af7e337c2ca97be2e81bcd06d	c41a5d3c3cee1dd81fdb17159bc396c9860d792c10c58fe942bca5f4ece2ab8a	f315ccf3e9f17e5dd5f06d853e1a7ae7b08add4e2aa619e5f166b7420335c697	true	AXIOM-FREE	27d92d7566da0b73d8caa437cf2c21682497dc92e4efd0b81559fc022f9a2cbc	172f81c40339d7937edfce121c464cbe37fad4a0189dfcb781fc1f71d3587e76	00c08338245543334feaddbac534a880242ca46c82b0dea63c46e2140ca690ed	false
Someone.Agent.rec	Continuity.Admission.Agent.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	9c3ed3d357023c33fa40b803a0164f9b48b3c428cbdcf4738aec655ec47c7d95	ea25c6667ef29ca66d5ab6a726d5ef063a7478c0aef5866b55aa1322ed2fd2a7	3288b5f927e8ebef1405ba4a9e1332443bf6ec96b7c8424bda966ef96b985b70	true	AXIOM-FREE	-	-	-	false
Someone.Agent.recOn	Continuity.Admission.Agent.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	f08bc3609d9e74014442b01aeafdb22b4e7f4946fe7955585100cfe5cad038ec	30d776714e4fa74cfd70f8f95c3fe9ea221760f597ddbc7f7ea4f6c298eb34c3	a9aa694fe87b4d606e6ffd88c07e4fee758b44ac86a40fc3e034f09e56f35a2c	true	AXIOM-FREE	ff054757cce3bc98308a59c60d9249cadf49c20abc3df5555f250a812c319a4b	4457cccc117f9160585586b331087ec06a542cae0ad6d1f1e886a092430c685b	8316f46c2417d36b636934d66e1fe03ea88c5dd77296604d5d7e57df5f1a4dda	false
Someone.Agent.state	Continuity.Admission.Agent.state	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	bd40262b956af4452a0813659a1e64da3ef43e7153c5a6039feae80e96bdad1b	6c7c2ee1b8963eeb7bda8902bc582bda9a4249746f6b1e17356a7515679df6b1	8eeceb2778c288a3e774e64d46594a54256f0843e5f582a9000336ea53b2ee96	true	AXIOM-FREE	4325bc6811d966ec640a0a154d962143d6d4d4535966b30262c3aea9967c0d56	ded152c04a4b9b652b0a852ac960df56ac29160727c54e147eb14e8056e41e94	bd04f9bb8e9f6030190b0437c93becdc9d2e8f6753449b1ffd7af80aa895c686	false
Someone.AgentId	Continuity.Admission.AgentId	inductive	someone/Someone.lean	formalization/Continuity/Admission.lean	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	true	AXIOM-FREE	-	-	-	false
Someone.AgentId._sizeOf_1	Continuity.Admission.AgentId._sizeOf_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	2a1d6122bc18596f7d07637aa2e9ca0c4a5d84dd148bfe544475c2d06e0fbbc6	00060b2eb7bd0ed40cd693c4d4562ada54fceceb82e0304ba50bbca70650f867	b99cd4dfe8b96ef386671a5eec6767870bad4d94503da8732e88309c4dab024c	true	AXIOM-FREE	7afe2af0691b4dd9b7d9828637ffdacc7e39797aaaa6e08bca310cbba90781da	f98362e4e5c8aa2cd32ef73fb8be8680bc9e7fc12fcd377d539104822edde021	3216ff6fea42ad14b3a3ba11da2adf7569de8444f5b2a414ba092fc6820936e1	false
Someone.AgentId._sizeOf_inst	Continuity.Admission.AgentId._sizeOf_inst	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b9ad67fdc5acf850e2e172c68d05c636d56e90644f98fbea2b616598a6098726	682d5cb029153d225fe082a97356549aa843653fbbb407ee80feebd4ae410557	b9ad67fdc5acf850e2e172c68d05c636d56e90644f98fbea2b616598a6098726	true	AXIOM-FREE	8fc14ecc798f3bb7b444514ff510b9743b974b6951e3cf3e3657fd42893f791b	1439baf81c486ffc1964b7e7bc7de24ba17ef66b42740bd541167a12cb204702	4bd97bd69eb8a0e3b3814d27d083a7ff8647940ffa3e7840b4652ebae9578088	false
Someone.AgentId.casesOn	Continuity.Admission.AgentId.casesOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0fb79c333ca9622b5cdecfe9d0ee298d0897674b6f51bfd5c5cc17d9a751e801	8d73e1fd51817771d98e167f5e63efd457627432f9c1dfd2f12eab22e96a8b33	7383c250c93bc48be4e350ce8fff34504dfecd281be89e004ed6ba6ff1ab3a33	true	AXIOM-FREE	1db0cf3302da24252796696c6ac4eebde07ad502530d083431aa114e407a9e53	6250cde71aafd44f9f0d553a24eb161a6b0b1dbdb89f66cb209fedcf2031e598	fbbf9153a7cecc39b5a144db212879822621b3ddc33c778bf58ab8549ef138c6	false
Someone.AgentId.ctorIdx	Continuity.Admission.AgentId.ctorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	2a1d6122bc18596f7d07637aa2e9ca0c4a5d84dd148bfe544475c2d06e0fbbc6	00060b2eb7bd0ed40cd693c4d4562ada54fceceb82e0304ba50bbca70650f867	b99cd4dfe8b96ef386671a5eec6767870bad4d94503da8732e88309c4dab024c	true	AXIOM-FREE	212e170bb490ba946686a64509fc1c92c9468df0aadb7bc46bb0b04ec6fd40b9	213d0f6c8b435d678384e5fd1e13caf49f89a33746d67f9f3843f73e64a3d081	510584451dcb3a3c6f923b185572b9c04607c98f3bca2e9aa73d0a8fade560e8	false
Someone.AgentId.mk	Continuity.Admission.AgentId.mk	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	be520bbd48f2b48ec77026f0e32f373ac243b92f0d99c60e1ead1ccc8f2b4248	8555ce0e0040596417222b671cc3a80a2b80829066ff7b3f8c6d0f1c625e6b19	baf0a6745f19312be8b64a815e0367e555cf1bc8bfdead14616d755bcca95d30	true	AXIOM-FREE	-	-	-	false
Someone.AgentId.mk._flat_ctor	Continuity.Admission.AgentId.mk._flat_ctor	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	be520bbd48f2b48ec77026f0e32f373ac243b92f0d99c60e1ead1ccc8f2b4248	8555ce0e0040596417222b671cc3a80a2b80829066ff7b3f8c6d0f1c625e6b19	baf0a6745f19312be8b64a815e0367e555cf1bc8bfdead14616d755bcca95d30	true	AXIOM-FREE	4a27a1714bd35bbf7ddc64b22368b6b3c30895150dc4ee761666a9d4850f1d3b	f4b056b9313c06194b2a8eec8f8212ba6163c7c0d69e2ec82a0215d3cf6e6a44	abcbb1f241886d7ff74221f280986086ac7b510e58fde1e4ecb506540680eb0e	false
Someone.AgentId.mk.inj	Continuity.Admission.AgentId.mk.inj	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	547bd66936b0b68a79caf8a7f51d67f8506162be8a3981238b89656868112ca2	86c3ee4969c79abdaaffff1e496c1397eefe54c0097ed95c4fd44e75b66cb889	967fbb23a37a3a7d4dcd53b619d1f5fe35ad325db434d5013abaecfe790b7058	true	AXIOM-FREE	8d7f9dbf120423b631a388ccf5086f010c46af55164e1ed2a5758d536838162e	1ac22e6237174ae33a16a8097c5f971c4e828fb60aa8dbe2ce189d18b6bdf23f	ec6c401d492c406b811b29986adf0a2dd05f56a8ce2b3f00a710e16df6ac668f	false
Someone.AgentId.mk.injEq	Continuity.Admission.AgentId.mk.injEq	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	c28e16a6ab71cacdd1ad6aff4ff0045a8c4fa24a86cb413674d8a64bc2430173	e0f60c725e77e18feaee46059671fc0e0525c932054dfc0b707195abdb3bec34	5df9cef4afe724e702a21a9fc45fc10b8c4237b122286b9ac0ba75a0ba03bdcb	true	[propext]	05996081483c2cd3be62bff96b0a7e676ac05524c216542d41b35259639127d6	9f31d9215b1fc9003457dadca270dbf067bafc9ec963f374cd1b45a47f4bc680	c08ed29206a63bb6a040cbc4ff227cc5bb6292f2c2e8917129ccd7f4aaa70e03	false
Someone.AgentId.mk.noConfusion	Continuity.Admission.AgentId.mk.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	688ff69816b07665729ca82fe096e36f4d427aeb2d2c774bb14ae5d0e8de0de5	2ce184ac1a1168549c96e656e943cea067be63bc05a9c0c0ffefc3536fddfd74	8eda89e9b9b967795c269235f560f25bbc3f8d75806d00856f8127fb40709505	true	AXIOM-FREE	6a4da968cb6c37baee6f296492bc3bea26e140bd4c6d4523a8a2e7b4d0cac842	3cdb589c95eb1ae2e619debef0c547e709c61427268f39ab357e708be10e172f	7068fecf34e643e571f7276345324772af325afcfdf8b183e6dbf0e3e018438c	false
Someone.AgentId.mk.sizeOf_spec	Continuity.Admission.AgentId.mk.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	f794f169cbd3258b3ec1e977408ba65046ab3367508cc644463803cf490a4dfd	606975af47b1a104c2cdb35580d200c7e4f680e0aed1f4602df77c81b062f98d	3c29ea9fe480d82b57ff3e2da13866ea6e49d357f770d5a08c3bf83b3530b637	true	AXIOM-FREE	00e70fa0405bb3b731583da3a1cf009b8835ded89e5d51fe5b37c72f585b28c1	00e70fa0405bb3b731583da3a1cf009b8835ded89e5d51fe5b37c72f585b28c1	0c19bf47319548351edbaa17796d06e389f9081418b30bd51fda7899873e9a07	false
Someone.AgentId.noConfusion	Continuity.Admission.AgentId.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0531ac78a9e411cada20e790f9e0ce8d6422eda9349b83d84c90fb326c582069	86e83933045168769dbfb5f1db1dd53f0be96ad3cd9e13c3001b0d44b4f76123	68d83b0fb1011b1e67341575fb37afb6c3933ef8daefbcbad8b17555dcd08d99	true	AXIOM-FREE	a682d9fa6716e36b4504664b3d28cff3298a0533d1559227780331a7b87e0760	0c656762c0716bbc12b07cd852243b714790ecbb7d1f568e227bda5c86ad840c	bdd7b2bbafe44c0aa2fefb98ed13650caa8c5ad44d9dc75b21aeda5c4d60b788	false
Someone.AgentId.noConfusionType	Continuity.Admission.AgentId.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	c2887876ecc14dc0783c60daf929581ee1b884a3d3d259462060e15da7440714	d4b37e0c68c78b21d042a3fb6309cfeae076367834f8aed25a96737948f7df0d	c2e8205848828133ba04819f46073eba26a82a1fe1aa4e5620a44c16b7b5c455	true	AXIOM-FREE	68caa171d869dc4957ab8041cd5c9634a046f98b2b59c4efa55b5405848d3bd3	442a7638140efb56da1d6cd52b72ef58f16878264c4a4dffa6b635943e66a7c7	a7014cfe124b563b148d413e90bc816ca9309acebe3c58775ae89fcbff637ce6	false
Someone.AgentId.rec	Continuity.Admission.AgentId.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	6d1550186d19cafdd143a8fff70074396004badc0e0202a56eb170bbc5f8bc07	8d6263eb03ec28e3be0bf79d3c5bc7fe4bc70de0bfbc2d9c3b2cdfcbd5f72cb5	3096f53cb8b279c4607f6153ecac2089fd2592c045aa415968f4b6b49e1ff464	true	AXIOM-FREE	-	-	-	false
Someone.AgentId.recOn	Continuity.Admission.AgentId.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	0fb79c333ca9622b5cdecfe9d0ee298d0897674b6f51bfd5c5cc17d9a751e801	8d73e1fd51817771d98e167f5e63efd457627432f9c1dfd2f12eab22e96a8b33	7383c250c93bc48be4e350ce8fff34504dfecd281be89e004ed6ba6ff1ab3a33	true	AXIOM-FREE	bbb1bd7ec4b578f211626408db49c1bc328b6fb0ba153a113da281165f59bd7d	8739391c14725551503245583942d10093ec766890fe6a574c030a065bd1647c	e3719b6dba29055d77012575e133ddac75b54b3083efec8487972a49a324ac5e	false
Someone.AgentId.value	Continuity.Admission.AgentId.value	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	c1c6c6723eca80de65d298351c8273446a4e7240844703edd695fa6f3d472861	fd38b027dd4f065a36e167d8e61afc831b73b70c161ecb2fbd070f7c7243c625	3f349a28fdc9c161d250eaca7cbc203b6a3a06418bc7fa38dd6e6fd2c937c3a2	true	AXIOM-FREE	59144d112659538513b0b021fc413c6e5ea37b44a8899cb9216d6525d1cce955	5ca8b61dddf3dd7273c31efe579b3b3b13173f7e5cc646b448fab3c6d36f558a	2ad820925f7e9af7f033933a4b7b85b87d1eb5c0c6c9bb69ec7410b2d97e763a	false
Someone.Candidate	Continuity.Admission.Candidate	inductive	someone/Someone.lean	formalization/Continuity/Admission.lean	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	b4611575b2b62eb57ff8b514cf96bf01666158b035ac2fcc89065136260d1e05	true	AXIOM-FREE	-	-	-	false
Someone.Candidate._sizeOf_1	Continuity.Admission.Candidate._sizeOf_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a8b04294313248ea233803508bdb823da0e33d033adcd48454109405e5ab707e	190e277a0a70c4495d2f0c9b676333ec79ec9caf9db8e463129d6ee61ad668e9	1dbe4a216e95166baec9ce03f834e8ea4e5273cedc0b41c2e08c03279b7e5604	true	AXIOM-FREE	f8eda9879890d116e0cffade378cc092ac6bf0fe06a9812eb3349ad8a0d875f0	a75e42fabe8675c0f8ed599fe20cfa3f514371f1846824da7a93acbf5c8ec153	79fb41c96978df504920c17e4037941a6310bed4c3ba534df15dbcd058c1f8bf	false
Someone.Candidate._sizeOf_inst	Continuity.Admission.Candidate._sizeOf_inst	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	5c2a5d83706ebc3edc781b733cbd4f7bccf1c08640a82e8310638aac03598642	59d7a78c6cbfb9d6e8cf4a6e253bab571270cfa151183dd9f546406371379d61	5c2a5d83706ebc3edc781b733cbd4f7bccf1c08640a82e8310638aac03598642	true	AXIOM-FREE	efa1b8fa73af7f1c7f86d59510597f00a32431e85dbfcaaeb22b2b45fd317129	bdf9f9f74cd9f1b92ba1893b0b33b813b2ac5bfd68f56046faa79a592f44bbcb	1c868cef1a92a15e6ba41468a392e8c8e8d2993e47cb7dd38c1b1511d768d416	false
Someone.Candidate.basis	Continuity.Admission.Candidate.basis	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	c82de8734b544ff53b3c715b1ec7d8b85fda05b7dc9d621faf1a9a1ee0fb03e0	fd51b40d310e2297ff79bd1dc2cbea300e6e80d5d59d5007fec0e66635d6295b	5f774a7e8ecd34f4a222a99e7afa2603135fe5e68597b457b9e8251d094af35c	true	AXIOM-FREE	b1592a7df4237b559954a0ededd29e39667ca80209360541e02960cdd3efbbd2	bfe9d746d014ae70069e94e471ae10ad56a03898c52f5113385b3b014a46c5dd	8009fb9341868ad6ace31596004f37b2259d6efe62a8242de27464b4dd71d8f6	false
Someone.Candidate.casesOn	Continuity.Admission.Candidate.casesOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	4b99099ace78269722823835de44141f2399557d8c04d0542238e8bfeeb0de45	a6c5175b73b88da7321259f1b321aeb88153da2dca2715c45cddf349ae94c239	6fd93b34ab16ffe7ecef4f94a23a26c0fdee3577556623b79eb59a5f20a4b61b	true	AXIOM-FREE	103869c70f858582da734b6a9001e0022a5a55927e95a8d3b037e17fa995712e	1e6e722393ed77a20c3179f6f0bf2b1c06ef69bf5f3e3a67ac3fd93235e3113e	c1d2bae6ac1777c50a461a897ce74842ab04fa25ca09102bc423c81047ff8fb3	false
Someone.Candidate.ctorIdx	Continuity.Admission.Candidate.ctorIdx	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a8b04294313248ea233803508bdb823da0e33d033adcd48454109405e5ab707e	190e277a0a70c4495d2f0c9b676333ec79ec9caf9db8e463129d6ee61ad668e9	1dbe4a216e95166baec9ce03f834e8ea4e5273cedc0b41c2e08c03279b7e5604	true	AXIOM-FREE	7ba9ce1d40eefbed58fc9d4197d694562258bf4f4813bfef8060acf91a508c53	110cd657f7f1a5b18449fed29711f775f38eb1eb03f1561e520877bd9f091236	1c94595f529bb475e1cb47a63c6c6f471a379f73736bf6e63fd9446e6029fdb7	false
Someone.Candidate.hits	Continuity.Admission.Candidate.hits	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a8b04294313248ea233803508bdb823da0e33d033adcd48454109405e5ab707e	190e277a0a70c4495d2f0c9b676333ec79ec9caf9db8e463129d6ee61ad668e9	1dbe4a216e95166baec9ce03f834e8ea4e5273cedc0b41c2e08c03279b7e5604	true	AXIOM-FREE	1600f01e986bb9a793bab7abf7d1d10e496fed2924406b40eab4e031d4574331	2cb9de72eefc33e675f4f6e4d9c32824cafd146e8ba18186778bf53b36163e47	38ebfcc522ebd48f6fe3da97cbef564bfd4f9ea2b6e86667296ad9b52501aab8	false
Someone.Candidate.mk	Continuity.Admission.Candidate.mk	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	1f36f30c80f2e3da2a4aba61e1638a0124e935437420345e77e7cea76261ce80	115949654672f883ba2c63b7a696c064db9985d2a387111a26b11b946bf7fbf5	3f99b9f0535828ebdaf7a0b2bac570a3d8aa8fed743ede883c18d7a09cd7f293	true	AXIOM-FREE	-	-	-	false
Someone.Candidate.mk._flat_ctor	Continuity.Admission.Candidate.mk._flat_ctor	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	1f36f30c80f2e3da2a4aba61e1638a0124e935437420345e77e7cea76261ce80	115949654672f883ba2c63b7a696c064db9985d2a387111a26b11b946bf7fbf5	3f99b9f0535828ebdaf7a0b2bac570a3d8aa8fed743ede883c18d7a09cd7f293	true	AXIOM-FREE	64cf560ed4ceafab158142b380a669265411caecdd395f90dd61aa8544b504d3	290c9133c9c80bb307653958f87ef8c080f6a992d23dbe99600957ced6eb1d08	f5a8f9a0ac3955c696c18547fcaed6fefad9058336b900448824c74497d1d5c3	false
Someone.Candidate.mk.inj	Continuity.Admission.Candidate.mk.inj	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	081fa74bbad540a4250128e1e060544f84e4fbda3851f254208f0f0b286e2d41	2f02dadaa1690349cabf9df39475c60421bbd400384afd5b0ec5ecec85d99f41	c409d6bf8740a92ea43bdac15f5dae64d52173ea92a2fb96748bb4dcdf088fde	true	AXIOM-FREE	a5dab16e82994d66ac993e823270d3f2ef9f38c1498928137fab06030bf50907	1fcf8e5885fe08434b5b9473319b37afc9c0eecbb975703befcec00005f87542	92904517794d3f6587e40df7946d1c482748ef4a09fc4acc78681058fd8c1164	false
Someone.Candidate.mk.injEq	Continuity.Admission.Candidate.mk.injEq	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	1e3d77bd29686501bcce58c1849549e445af616fb04828e032676b7379ea651f	d201c4debe12912fa99933b34bcadd5a4fe4a556ff35cf1fe55cdf3a98c5adf2	aca83e7aca91785b9b8e0cef3e364da16a9bcddfc57642dca2c363bfc88e5f57	true	[propext]	77cb6a1e9393769a3b24b3cefadd80d3ccce2c8b041a5fc6db6c69dd0a677ab1	1d33e8ddb250d8a0e6c7d892ab8c13b74ec488b63b521c38710b1cbef89ad9f6	129a5bdc6c278dc25eb3b3a19ba3397201898accee0b1cee663f8003c0a38635	false
Someone.Candidate.mk.noConfusion	Continuity.Admission.Candidate.mk.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	7ccf727a504781330137ebe82702b83b4f8c0985b967db78f86aff718f76ea3b	5fcc717b206c55aae4382941c05b4c94e6734a6051de19998d977351168e1014	00881cb99ac1d075fab62efc80b9666f06f1b53bceb8898b4cd2603693a9a31f	true	AXIOM-FREE	f4a5ffc73f5a30d9ccf09fe54a9614ef4158da43969cd990421f7dc72aedaae5	240d12fab437341d5bd58ee3ab78daf462d158e49a445fcd8d68b7424ee8bf93	3bfbeda18fdffbd8bb69198af99c77013ef95f540e5a40d1cb0ff9d39e355057	false
Someone.Candidate.mk.sizeOf_spec	Continuity.Admission.Candidate.mk.sizeOf_spec	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	fa1c97b4852cf91bcb3703205cb916f1757af1fd165e771804284031900e00ed	7aa275459f1870c1aa7125130bd534d25b5bbd38a73fa67000444ba166f31ca9	b2167c3e29fee8a000a31f200286dd717fa9b3b2cc50c44485c9009c8aeb56f3	true	AXIOM-FREE	debe291f325f5355db8c95b9540d19f535508cde539775146b2d64fe61b4d9fb	9387613d82247e20175e8d5d47b9017c540d8fc8de16ff1a85c9e60f5446c7e1	031df40ee4b0791400f632f97c625afcffac032807c659fdd9877c867f858ccc	false
Someone.Candidate.noConfusion	Continuity.Admission.Candidate.noConfusion	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	76760869524af8e18b0cf5cf5f6ada13b310347cc7743affbc5f08466463e446	9d9fb278065315c294d6e5019545f8ef6a0f16fd98a79b2ee0b08f6f702ae5af	fed5f452ed4ac20eeb74a369770c188f0362f896feef9188e5db7e29f177cba9	true	AXIOM-FREE	a21d92f6b3d1d30d2f0603ae85cf9e016979c6e9f97d0c2c51f5085395a3723f	babf9b195f71ca8d987c0deae7bff4b6ba4e817511f51620e52720bca23a3e46	2737f97c121b66cac83c4935c0a9c5da70faa678b27dd1347dd0f5113d2c487f	false
Someone.Candidate.noConfusionType	Continuity.Admission.Candidate.noConfusionType	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	d87eb2e7f9c91165448c93947889f5abdf7f7abd49699569872c9a0fc3a28b3b	29eed17e5b52cee3fe1d878a5ded9490ab1ea76bd877abfe6f0cb55dccfea547	e9a805738682ab685069af819b4f2ba83334ac69f3e0b884d863c19bb2415ac5	true	AXIOM-FREE	d1a9965f5b2a5f8aed140290708986ae530a3177aa8e2840bcde008d17adf8fe	f808f4fe54a147837729c03f03b229f161411be0529333c33e79732f766771db	5a2f4cdf9df1bccea2894c922d798d0bc2a4ee004870917f1be810b08fd24c45	false
